exp,out,measure,est,lo,hi,p,n,adj,q
htn,asmi,beta,-0.0788353133422326,-0.120012642342673,-0.0376579843417919,0.0001967012463685,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00032989609033802714
mets,asmi,beta,-0.111346522312502,-0.157162976519458,-0.0655300681055452,2.53206081195307e-06,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.77660320283809e-06
dyslipidemia,asmi,beta,-0.0618526672882717,-0.0986439423106097,-0.0250613922659337,0.0010572598475096,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0016720562114633192
low_hdl,asmi,beta,-0.0207528751739692,-0.0568865140897653,0.0153807637418269,0.260859796144542,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.3055364822151902
high_tg,asmi,beta,-0.0602075152531574,-0.0997847160135165,-0.0206303144927983,0.0030136200994174,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.004567112732421722
high_ldl,asmi,beta,-0.0809273795501571,-0.205654014223135,0.0437992551228208,0.204245437411303,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.24312840572375988
high_nonhdl,asmi,beta,-0.101128675207373,-0.158526650836006,-0.0437306995787394,0.0006032309645445,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0009750249917970304
atherogenic_dyslipidemia,asmi,beta,-0.0326266027001933,-0.0791767856610383,0.0139235802606518,0.170167052569848,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.2057426567631324
insulin_resistance,asmi,beta,-0.153755389557276,-0.193079347866918,-0.114431431247634,1.27000642238096e-13,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.2225955472807934e-13
ckd,asmi,beta,-0.0840341541928098,-0.257102766165989,0.089034457780369,0.34574502895182,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.39510512393520775
high_alt,asmi,beta,-0.0659714101303788,-0.135383602513934,0.0034407822531766,0.0631002206970138,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.08131685960295743
high_ast,asmi,beta,-0.0403612898320827,-0.138917780170064,0.0581952005058991,0.42256730823085,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4720209513444509
adv_fibrosis,asmi,beta,-0.0303977583627973,-0.150486187230874,0.0896906705052797,0.620030912578218,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6635517697054037
anemia,asmi,beta,0.0196323876850981,-0.0388869973241317,0.078151772694328,0.511144529529326,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.5583905189213046
leukocytosis,asmi,beta,-0.244127067907908,-0.386185847497461,-0.102068288318354,0.0008178633217101,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0013111127078120038
vitd_deficiency,asmi,beta,-0.140918690881765,-0.182786756678947,-0.0990506250845828,1.11985449576758e-10,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.574495779434345e-10
osteoporosis,asmi,beta,-0.0177094788407473,-0.0803919503510481,0.0449729926695534,0.580020223733286,6576,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6264431855224266
smoking,asmi,beta,-0.0402431222395809,-0.119189582332071,0.0387033378529091,0.318243879752179,6576,"Age, years, Male sex",0.3671323106738206
alcohol,asmi,beta,-0.0621596819787707,-0.132309177993569,0.0079898140360277,0.083072073881026,6576,"Age, years, Male sex",0.1052067041384299
current_smoking,asmi,beta,-0.0175646916334162,-0.0620722069007261,0.0269428236338937,0.439606595894779,6576,"Age, years, Male sex, Ever alcohol (past/current), Body mass index, kg/m2",0.48872930263302133
age,bodyfat_pct,beta,1.11932572121993,0.891872589202104,1.34677885323775,3.0385728598952904e-20,6582,unadjusted,9.186140439958123e-20
men,bodyfat_pct,beta,-10.9464826157127,-11.2956756414708,-10.5972895899547,7.3239322151362e-230,6582,unadjusted,2.7152515012325994e-228
sbp,bodyfat_pct,beta,1.01454558621021,0.815425553603046,1.21366561881738,1.87928969215295e-21,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.87820452554413e-21
dbp,bodyfat_pct,beta,1.00301681403854,0.808246807931888,1.19778682014518,7.673856624930449e-22,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.4283309104227353e-21
glucose,bodyfat_pct,beta,0.564188580060695,0.36799713341021,0.760380026711179,2.97530469551932e-08,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.167759351158943e-08
hba1c,bodyfat_pct,beta,0.545380544848977,0.179361658867006,0.911399430830949,0.0037628756024239,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.005658773642927829
homa_ir,bodyfat_pct,beta,2.08311968039722,1.91173624239123,2.25450311840322,5.42834854369765e-80,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.296324397955758e-79
tg,bodyfat_pct,beta,0.951353100057882,0.746630341558712,1.15607585855705,2.30893318888547e-18,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.682056443101582e-18
tchol,bodyfat_pct,beta,1.20164896296316,1.05103746757953,1.3522604583468,8.4544073504974e-45,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.1298783201736264e-44
hdl,bodyfat_pct,beta,-1.13392082122633,-1.29733316587776,-0.970508476574896,7.82113960522514e-36,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.287118578711568e-35
ldl,bodyfat_pct,beta,1.26322047111742,0.979444664865371,1.54699627736946,8.27543784660276e-17,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.28417649653095e-16
nonhdl,bodyfat_pct,beta,1.57758466592162,1.42448019794076,1.73068913390249,5.31443733697497e-66,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.5516979697961753e-65
alt,bodyfat_pct,beta,1.30221661269822,1.11476809557583,1.48966512982061,6.695244366365159e-36,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.8172820380332245e-35
ast,bodyfat_pct,beta,0.511379691515001,0.317538132242873,0.705221250787129,3.43728007943329e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.801180022339353e-07
creatinine,bodyfat_pct,beta,0.111120337755849,-0.10122098218961,0.323461657701308,0.305669753135237,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.35378536659293613
egfr,bodyfat_pct,beta,-0.0207742901639753,-0.313582894807407,0.272034314479456,0.889474926970596,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.9075117881779952
hemoglobin,bodyfat_pct,beta,1.1067131187266,0.881336702985324,1.33208953446788,3.7113008153175903e-20,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.118152392775753e-19
platelet,bodyfat_pct,beta,0.549096228059385,0.385609217093129,0.712583239025642,1.21832383770797e-10,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.797220701699785e-10
wbc,bodyfat_pct,beta,1.05068692067543,0.86901195511285,1.232361886238,1.54854816804679e-26,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.453986647860794e-26
fib4,bodyfat_pct,beta,-0.511189005794195,-0.856181394690297,-0.166196616898094,0.0038526544149761,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.005781443906921953
vitd,bodyfat_pct,beta,-0.500841331183744,-0.684259778274156,-0.317422884093332,1.35400905142178e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.7328480682564525e-07
fn_bmd,bodyfat_pct,beta,0.654220592519216,0.434966758210976,0.873474426827456,9.22479724499432e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9583927605105483e-08
ls_bmd,bodyfat_pct,beta,0.693867636312764,0.502310173313789,0.885425099311739,4.565345149341899e-12,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0990530154464914e-11
insulin,bodyfat_pct,beta,2.0231999987063,1.8539002609679,2.19249973644471,3.17819252328454e-78,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.4874653482240333e-77
hsi,bodyfat_pct,beta,3.11839839283331,2.98204399210561,3.25475279356101,3.9546339144937405e-173,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.861192436870421e-172
dm,bodyfat_pct,beta,1.51513362867078,0.939705331549834,2.09056192579172,3.61495377300109e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.14871824172366e-07
prediabetes,bodyfat_pct,beta,1.34512912872438,0.918173375868774,1.77208488157999,1.41717213891774e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.122208690036192e-09
htn,bodyfat_pct,beta,2.09054316883188,1.71196656002487,2.46911977763888,1.46132796858694e-24,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.944089438389243e-24
mets,bodyfat_pct,beta,3.99548436809728,3.66128642900039,4.32968230719417,2.27169207394519e-81,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8225283563633163e-80
dyslipidemia,bodyfat_pct,beta,2.25901411241647,1.94870409207564,2.56932413275731,1.01321748744063e-38,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.477480540484189e-38
low_hdl,bodyfat_pct,beta,1.66548595610853,1.36270383506704,1.96826807715003,2.11328447295424e-24,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.115667221553379e-24
high_tg,bodyfat_pct,beta,2.66959542161267,2.34103959852337,2.99815124470198,4.2326802540656505e-46,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1026092884089168e-45
high_ldl,bodyfat_pct,beta,1.49202485396337,0.391808054183413,2.59224165374333,0.0081900532675002,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.011865638670561786
high_nonhdl,bodyfat_pct,beta,2.52469275313033,2.01781409864546,3.03157140761519,1.20095654110351e-20,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.6748644116129996e-20
atherogenic_dyslipidemia,bodyfat_pct,beta,2.26576465579714,1.9160648184813,2.61546449311298,4.91787482425243e-32,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9266690913255904e-31
insulin_resistance,bodyfat_pct,beta,3.5661718628451,3.22615117731007,3.90619254838014,1.75069791431367e-65,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1611973736747167e-64
ckd,bodyfat_pct,beta,1.32297336591628,-0.0763531159678037,2.72229984780037,0.0695527799701179,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.08914297345515111
high_alt,bodyfat_pct,beta,3.44950019217936,2.91699833175225,3.98200205260646,5.03501567584309e-32,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9703694678132623e-31
high_ast,bodyfat_pct,beta,1.72909750716619,0.972587748531774,2.4856072658006,9.36084819007055e-06,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6976780291157813e-05
adv_fibrosis,bodyfat_pct,beta,-0.874268082960023,-1.90856867113752,0.160032505217472,0.0982299608277674,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.1229635610768048
steatosis,bodyfat_pct,beta,5.40143752549064,5.04727797828984,5.75559707269144,2.1373158771486e-111,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.227108437667861e-110
masld,bodyfat_pct,beta,5.00148295592488,4.65507252076791,5.34789339108185,3.96333985762458e-104,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.9431872820773365e-103
anemia,bodyfat_pct,beta,-1.63435074589305,-2.18058836624907,-1.08811312553703,8.432226523010861e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7944593241114353e-08
leukocytosis,bodyfat_pct,beta,2.17200612922302,0.742314586829197,3.60169767161685,0.0030524349265319,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.004623946585481872
vitd_deficiency,bodyfat_pct,beta,1.01248239408946,0.639796323862707,1.38516846431622,1.55984994846008e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.135725752555024e-07
osteoporosis,bodyfat_pct,beta,-1.57498215283576,-2.09505758290951,-1.05490672276201,5.802589175593141e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2431094328734209e-08
smoking,bodyfat_pct,beta,-0.205830173899601,-0.674634766043509,0.262974418244307,0.389919569352471,6582,"Age, years, Male sex",0.4412907208417104
alcohol,bodyfat_pct,beta,-0.403916993675714,-0.868607821255128,0.0607738339036996,0.0890923618076324,6582,"Age, years, Male sex",0.11234632949748706
current_smoking,bodyfat_pct,beta,-0.4705012510086,-0.914464536678543,-0.0265379653386568,0.0383203185798708,6582,"Age, years, Male sex, Ever alcohol (past/current)",0.05118094881998672
age,asm_pct,beta,-1.05806978507603,-1.19410459469247,-0.922034975459582,4.27829576911114e-43,6582,unadjusted,2.0389929227076366e-42
men,asm_pct,beta,7.35971724798828,7.19144400223496,7.52799049374161,1.5344491110719e-293,6582,unadjusted,9.826054125809513e-292
sbp,asm_pct,beta,-0.466261330156188,-0.570531075560921,-0.361991584751455,3.3099782639577604e-17,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.244840163092175e-17
dbp,asm_pct,beta,-0.4630510092969,-0.562420241235016,-0.363681777358785,1.89374771801254e-18,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.4985815851938716e-18
glucose,asm_pct,beta,-0.385500077505469,-0.484586898602549,-0.286413256408388,1.3274850615324e-13,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.366020436801377e-13
hba1c,asm_pct,beta,-0.472410436720014,-0.671052303168952,-0.273768570271077,4.75277040447177e-06,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.805500980825656e-06
homa_ir,asm_pct,beta,-0.939094036491861,-1.03053990800573,-0.847648164977995,1.42993576893054e-63,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.274832004002508e-63
tg,asm_pct,beta,-0.464733663317533,-0.571177586454496,-0.35828974018057,1.59155766749221e-16,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.3588383397414955e-16
tchol,asm_pct,beta,-0.489193439779567,-0.570644793336283,-0.407742086222852,2.92916493761791e-28,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0657560857737892e-27
hdl,asm_pct,beta,0.46298331703678,0.381085452771758,0.544881181301802,1.5151364480503e-25,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.231677029444271e-25
ldl,asm_pct,beta,-0.448954569648015,-0.599584391063341,-0.298324748232689,1.10414397370877e-08,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3300150242074825e-08
nonhdl,asm_pct,beta,-0.642674361618716,-0.7267424498082,-0.558606273429232,7.174723297679909e-42,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.338094511813559e-41
alt,asm_pct,beta,-0.553558400536768,-0.646050949951875,-0.461065851121661,4.27837607951146e-28,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5502510856007574e-27
ast,asm_pct,beta,-0.233318383110637,-0.318519794760755,-0.148116971460518,1.24965141255032e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.5236652952994424e-07
creatinine,asm_pct,beta,0.0739985944260564,-0.10464286087633,0.252640049728443,0.417346120786294,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.46767198135836063
egfr,asm_pct,beta,-0.257112093802324,-0.412135578935427,-0.10208860866922,0.0012503295310938,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0019694367658820945
hemoglobin,asm_pct,beta,-0.394082523961412,-0.507219519360271,-0.280945528562553,2.64344111508317e-11,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.223395459440458e-11
platelet,asm_pct,beta,-0.270237126264737,-0.353382542128706,-0.187091710400767,4.44586785501533e-10,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.960780270587782e-10
wbc,asm_pct,beta,-0.519848690950403,-0.613726529384114,-0.425970852516692,1.1217231136283e-24,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.802414635417587e-24
fib4,asm_pct,beta,0.188457396650733,0.0457414019233593,0.331173391378107,0.0099424469654356,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.014275294827665791
vitd,asm_pct,beta,0.291864457004474,0.198008567701441,0.385720346307506,2.2589321574706602e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.93545847308416e-09
fn_bmd,asm_pct,beta,-0.0629298843495634,-0.177515312181899,0.0516555434827724,0.282281521286667,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.32866270362836314
ls_bmd,asm_pct,beta,-0.270967801660368,-0.370697143193281,-0.171238460127454,1.55485128742725e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.127462155521859e-07
insulin,asm_pct,beta,-0.87493794883559,-0.959777182059461,-0.790098715611719,5.95742464009318e-64,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.87838254758007e-63
hsi,asm_pct,beta,-1.27666846627842,-1.35180118543183,-1.201535747125,1.51686311065715e-126,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.757365748596869e-125
dm,asm_pct,beta,-1.28302705176654,-1.5832417527878,-0.982812350745275,6.136625291933839e-16,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6561834695931787e-15
prediabetes,asm_pct,beta,-0.553469510499095,-0.76070471748194,-0.346234303516251,2.48249484505157e-07,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.942536373245693e-07
htn,asm_pct,beta,-1.03035579032413,-1.22467070209569,-0.83604087855258,6.06897977961493e-23,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9682271439966654e-22
mets,asm_pct,beta,-1.83159698007297,-2.01301244556298,-1.65018151458297,4.51369123920124e-64,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.943929730456808e-63
dyslipidemia,asm_pct,beta,-1.04925359236488,-1.21064367135154,-0.887863513378229,3.24596247530242e-32,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2759240890641878e-31
low_hdl,asm_pct,beta,-0.706982370834414,-0.860378741181988,-0.553586000486841,4.1472014798579296e-18,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1904192022868484e-17
high_tg,asm_pct,beta,-1.22919828284789,-1.4023794167748,-1.05601714892099,3.59348503892038e-37,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5529146389052244e-36
high_ldl,asm_pct,beta,-0.550731328409029,-1.08733670691291,-0.0141259499051464,0.0449624920924537,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.05935453416402621
high_nonhdl,asm_pct,beta,-1.12358752073808,-1.37412130665754,-0.873053734818612,2.71992918073059e-17,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.633139900026405e-17
atherogenic_dyslipidemia,asm_pct,beta,-0.987172061746901,-1.17326700246949,-0.801077121024308,5.852789276429951e-23,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8998639476116391e-22
insulin_resistance,asm_pct,beta,-1.66129296586216,-1.83220049121177,-1.49038544051256,8.92410762913701e-59,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.5141591350562366e-58
ckd,asm_pct,beta,-0.730209319992194,-1.41560509350925,-0.0448135464751355,0.0416989388850713,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.05539934468246742
high_alt,asm_pct,beta,-1.51353898046026,-1.77946758145393,-1.24761037946659,7.76189442100376e-26,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.7013233350568424e-25
high_ast,asm_pct,beta,-0.904394051185707,-1.27785051816435,-0.530937584207069,2.74009488780053e-06,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.157997966239159e-06
adv_fibrosis,asm_pct,beta,0.0688807276471097,-0.436246901816588,0.574008357110807,0.789375635388472,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.8215664857677891
steatosis,asm_pct,beta,-2.21445203565179,-2.3954206261216,-2.03348344518197,5.57825277175853e-84,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.601078749914178e-83
masld,asm_pct,beta,-2.01100067849367,-2.18814368307823,-1.83385767390911,9.25118833232695e-76,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.052529287111585e-75
anemia,asm_pct,beta,0.436728683214322,0.164030626466184,0.70942673996246,0.0018005741705237,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00278507783424878
leukocytosis,asm_pct,beta,-1.32938861455768,-2.07112655791559,-0.587650671199777,0.000485553727371,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0007913559591858686
vitd_deficiency,asm_pct,beta,-0.582484582855488,-0.777440393094127,-0.387528772616849,8.834861726609871e-09,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.876742038668273e-08
osteoporosis,asm_pct,beta,0.656263509523301,0.377232673980048,0.935294345066554,5.24053193980606e-06,6582,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.673560530396721e-06
smoking,asm_pct,beta,-0.085840519380784,-0.321193840540755,0.149512801779187,0.475036613342984,6582,"Age, years, Male sex",0.5241475414141572
alcohol,asm_pct,beta,0.0244761090725694,-0.197099619902433,0.246051838047572,0.8286830663292,6582,"Age, years, Male sex",0.8546821904889044
current_smoking,asm_pct,beta,0.0634547645816383,-0.156232187753788,0.283141716917064,0.571571202976327,6582,"Age, years, Male sex, Ever alcohol (past/current)",0.6184558454324497
age,fn_bmd,beta,-0.0777773642534312,-0.0818348320333355,-0.0737198964735269,2.5829883579488303e-145,6645,unadjusted,3.5957648208283716e-144
men,fn_bmd,beta,0.121508858979783,0.113995965319875,0.12902175263969,5.505409420426751e-120,6645,unadjusted,6.040514635122436e-119
bmi,fn_bmd,beta,0.0377468971983556,0.0347214785067671,0.0407723158899442,2.27715304633755e-86,6645,"Age, years, Male sex",1.9186921122490073e-85
smoking,fn_bmd,beta,-0.0077747101092402,-0.0180858753371838,0.0025364551187032,0.140101793487209,6645,"Age, years, Male sex",0.17198972347924366
alcohol,fn_bmd,beta,0.0180154944484083,0.0086137894563713,0.0274171994404452,0.0001940471565701,6645,"Age, years, Male sex",0.00032559985013810963
wc,fn_bmd,beta,0.0354937148662348,0.0323245850814119,0.0386628446510578,2.21121793650521e-74,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6570020366747554e-73
height,fn_bmd,beta,0.0360531244257455,0.0304144513287808,0.0416917975227103,2.36853008216129e-31,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.166992252057212e-31
weight,fn_bmd,beta,0.0499309603229202,0.0463014963464625,0.0535604242993779,4.94071561428854e-98,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.627978828064957e-97
whtr,fn_bmd,beta,0.029763220413824,0.0263861949804403,0.0331402458472076,2.6340032080157202e-52,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4472635411281383e-51
fat_kg,fn_bmd,beta,0.0278472903010274,0.0247307701053142,0.0309638104967405,2.15966440622373e-53,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.220921033502404e-52
lean_kg,fn_bmd,beta,0.0792177045854973,0.0734443460864047,0.0849910630845899,1.23189254650519e-97,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.150855583233761e-96
asmm_kg,fn_bmd,beta,0.0801253997402344,0.0738938054893006,0.0863569939911683,1.00716548726233e-89,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.737036566842182e-89
asmi,fn_bmd,beta,0.0622246467106417,0.0572856609032573,0.0671636325180261,2.4868729898686e-87,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1156441232650262e-86
bodyfat_pct,fn_bmd,beta,0.0146653072502407,0.0099802139587318,0.0193504005417496,1.78835294157525e-09,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.924348324129614e-09
asm_pct,fn_bmd,beta,-0.0032643807264887,-0.0091660014134019,0.0026372399604245,0.278850154756822,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.3249868448224775
obesity,fn_bmd,beta,0.060693818684944,0.0544017214458921,0.0669859159239958,6.16520868978789e-60,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.8568143881763673e-59
overweight,fn_bmd,beta,0.0660264159395106,0.0599116515067234,0.0721411803722977,1.23697998812037e-70,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.819116433522152e-70
abdominal_obesity,fn_bmd,beta,0.0471782715943498,0.0399099097944426,0.054446633394257,3.87078756787462e-32,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5198343159480952e-31
central_obesity,fn_bmd,beta,0.0448536944945922,0.0380568231599917,0.0516505658291928,5.04839402586637e-33,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.0159233286962986e-32
high_bodyfat,fn_bmd,beta,0.0118316586382768,0.0048956454427855,0.0187676718337681,0.0008926434097362,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0014270949110716732
sarcopenia,fn_bmd,beta,-0.0824614251956114,-0.092038165083762,-0.0728846853074608,1.8998554456789599e-50,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.016913507550349e-49
sbp,fn_bmd,beta,-0.0037458011234184,-0.0073995860599425,-9.20161868943636e-05,0.045061735313289,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0594632565655316
dbp,fn_bmd,beta,-0.0006272084085567,-0.003907493305539,0.0026530764884255,0.708003503101324,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.7461365463563324
