exp,out,measure,est,lo,hi,p,n,adj,q
adv_fibrosis,asmm_kg,beta,-1.03780133213485,-1.91804498550824,-0.15755767876146,0.0237096952893514,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.03438253466446999
steatosis,asmm_kg,beta,3.20722884955736,2.60886385608209,3.80559384303264,1.00963920974004e-06,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3788759462368067e-06
masld,asmm_kg,beta,3.26131957288,2.70903468120309,3.81360446455691,4.10080737943331e-07,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.977118076899248e-07
anemia,asmm_kg,beta,0.815261204480692,0.269853546472818,1.36066886248857,0.0045413525173176,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00736596578864634
leukocytosis,asmm_kg,beta,1.50116501648869,0.894115216737709,2.10821481623968,6.99816643106331e-06,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5354823295222658e-05
vitd_deficiency,asmm_kg,beta,0.679147186184533,0.391320221345889,0.966974151023177,1.61182910146772e-05,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.424487607629592e-05
osteoporosis,asmm_kg,beta,-3.33937279722422,-4.00795845101036,-2.67078714343808,3.55332072042024e-12,8831,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2170508025958848e-11
smoking,asmm_kg,beta,-0.47736324745853,-0.753700876729703,-0.201025618187358,0.0011387422249864,8831,"Age, years, Male sex",0.002002161885353866
alcohol,asmm_kg,beta,0.0161371743138585,-0.298801897492961,0.331076246120678,0.920275731781338,8831,"Age, years, Male sex",0.9320560150862707
current_smoking,asmm_kg,beta,-0.974577413578266,-1.28387026339097,-0.665284563765564,3.36721065721864e-08,8831,"Age, years, Male sex, Ever alcohol (past/current)",8.93406127428366e-08
age,asmi,beta,-0.094687038641418,-0.139100465177952,-0.0502736121048837,7.75869736913144e-05,8809,unadjusted,0.00015408336743114447
men,asmi,beta,1.96964603482871,1.90581467224362,2.0334773974138,4.93877172465773e-66,8809,unadjusted,5.0096874212169176e-64
sbp,asmi,beta,0.0345157984560768,0.0151062555243609,0.0539253413877927,0.0008464325938787,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.001511050244306921
dbp,asmi,beta,0.0066013862081452,-0.0165921885262926,0.0297949609425832,0.57869627736873,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6306673480084561
glucose,asmi,beta,-0.053457083348751,-0.0896972167436362,-0.0172169499538658,0.0050896350884429,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.008198125574055422
hba1c,asmi,beta,0.0091253981461466,-0.0156227195864794,0.0338735158787726,0.472230347431685,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.5304211398182129
homa_ir,asmi,beta,-0.117419558934995,-0.152819002264005,-0.0820201156059849,9.51396461004393e-09,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.639357924076703e-08
tg,asmi,beta,-0.0532889183576545,-0.0894700314279359,-0.017107805287373,0.0051535524399414,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.008294326058750275
tchol,asmi,beta,-0.0282985767307727,-0.0510340688397035,-0.0055630846218418,0.0172042086349287,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.025490580284561023
hdl,asmi,beta,0.0509996372321603,0.0263785762641331,0.0756206982001874,0.0001247173667066,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00024376576219926365
ldl,asmi,beta,-0.0312357138017722,-0.0604871436827433,-0.001984283920801,0.0399272164067585,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.055872680617310454
nonhdl,asmi,beta,-0.0447808629031009,-0.069827373418852,-0.0197343523873498,0.0007969997946543,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0014273115380952516
alt,asmi,beta,-8.42542097748569e-05,-0.0215082366495065,0.0213397282299568,0.993871502372538,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9951292491485093
ast,asmi,beta,0.0199087137352185,-0.0038684928166667,0.0436859202871038,0.105196889831703,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.13631146288051657
creatinine,asmi,beta,0.146908302406686,0.0526773444490729,0.2411392603643,0.0034362898835094,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.005664151157984661
egfr,asmi,beta,-0.2321305634333,-0.27116128701428,-0.193099839852321,1.32459038606268e-16,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",6.114445236013958e-16
hemoglobin,asmi,beta,-0.080466116930298,-0.112159689450595,-0.0487725444100009,4.36543031167018e-06,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.718425612249428e-06
platelet,asmi,beta,-0.0847540384620067,-0.107762668678353,-0.0617454082456602,4.63408241108824e-10,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.4134487292417176e-09
wbc,asmi,beta,-0.0969178355932238,-0.128048418374008,-0.0657872528124396,4.96003087151388e-08,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.3003235339767336e-07
fib4,asmi,beta,0.0632794261336244,0.0263891055284897,0.100169746738759,0.0012490196949032,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.002182474343214249
vitd,asmi,beta,0.0459505060874664,0.0254960913093343,0.0664049208655985,3.69242320091231e-05,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.615863494686704e-05
fn_bmd,asmi,beta,0.210187875292029,0.165582457498395,0.254793293085662,2.3130932109998798e-11,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.531355343798786e-11
ls_bmd,asmi,beta,0.103365165579458,0.0691866513524112,0.137543679806505,6.52908306250113e-07,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.5616114023733053e-06
insulin,asmi,beta,-0.108664965898405,-0.144302214273343,-0.0730277175234677,8.29108850352942e-08,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.1326102808818194e-07
ggt,asmi,beta,-0.0281587775292454,-0.0505868959921282,-0.0057306590663626,0.0162962535161716,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.024281724636525365
uric,asmi,beta,-0.0212756232868239,-0.046706620997537,0.0041553744238893,0.105482940188618,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1365926387516114
cap,asmi,beta,-0.118261149134367,-0.194161989417268,-0.0423603088514661,0.0137066686943418,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.020656602420882346
lsm,asmi,beta,-0.0105153544720301,-0.0880732479196294,0.0670425389755691,0.796427934085732,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.8239196933167249
dm,asmi,beta,-0.0989999338876599,-0.175158191735525,-0.0228416760397948,0.0130048961347215,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.019658910626273694
prediabetes,asmi,beta,0.0050693675148933,-0.0400464292674075,0.0501851642971943,0.826322187559475,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.8508408573621247
htn,asmi,beta,0.0065651037102276,-0.0498149002128372,0.0629451076332925,0.820123545657819,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.8452396109858896
mets,asmi,beta,-0.0723750295425739,-0.156562866733965,0.0118128076488177,0.0963829056217147,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1256726350163162
dyslipidemia,asmi,beta,-0.107562071718863,-0.147776591525903,-0.0673475519118225,1.55969844898592e-06,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.5977650520048395e-06
low_hdl,asmi,beta,-0.0338939004817225,-0.0784741807478903,0.0106863797844453,0.140609706178892,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1770375549470709
high_tg,asmi,beta,-0.147886624687282,-0.22032836508411,-0.0754448842904551,0.0001527662777694,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00029639205240595705
high_ldl,asmi,beta,-0.031043069762968,-0.107571915266293,0.0454857757403566,0.429233036117083,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4879442215170059
high_nonhdl,asmi,beta,-0.0830678922644837,-0.145729868658347,-0.0204059158706207,0.0113853308104471,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.01734323014483201
atherogenic_dyslipidemia,asmi,beta,0.0016794436238034,-0.0897857878265956,0.0931446750742026,0.971392407579467,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9768246986233786
insulin_resistance,asmi,beta,-0.172730942515478,-0.227998010891405,-0.117463874139551,4.49925610969387e-08,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.1842353406486327e-07
ckd,asmi,beta,0.0109679378102067,-0.0506531492089313,0.0725890248293446,0.728226552363076,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.7637497988198114
high_alt,asmi,beta,-0.0627557255209993,-0.13715052149645,0.0116390704544512,0.102673364823357,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.13317240368563943
high_ast,asmi,beta,0.0497909218639624,-0.0409973483901886,0.140579192118113,0.286049574029586,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.3390644328516342
adv_fibrosis,asmi,beta,0.14436847099854,-0.0814246209928831,0.370161562989963,0.214247035473509,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.26102903367206703
anemia,asmi,beta,0.124687232851617,0.0299228178200514,0.219451647883182,0.0119850054639871,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.018221630136638342
leukocytosis,asmi,beta,-0.186219238057423,-0.278282228594628,-0.0941562475202182,0.0001732940377259,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0003345784349651832
vitd_deficiency,asmi,beta,-0.0465751880193454,-0.0893823424406527,-0.003768033598038,0.0364230444585727,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.05135052169569266
osteoporosis,asmi,beta,-0.182420629186595,-0.304958868015856,-0.0598823903573334,0.0058228876104379,8809,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.009322275753497504
smoking,asmi,beta,-0.187775991790042,-0.276335707952365,-0.0992162756277188,8.60627810773614e-05,8809,"Age, years, Male sex",0.0001701471074173122
alcohol,asmi,beta,-0.13363011854269,-0.23314541463614,-0.0341148224492401,0.0103282490788158,8809,"Age, years, Male sex",0.01587356385229033
current_smoking,asmi,beta,-0.118961016882425,-0.168591340774799,-0.069330692990051,1.22650171866601e-05,8809,"Age, years, Male sex, Ever alcohol (past/current), Body mass index, kg/m2",2.6341155260818326e-05
age,bodyfat_pct,beta,1.54258626791548,1.28420412382446,1.8009684120065,1.1250187196864e-18,8785,unadjusted,5.910456912456041e-18
men,bodyfat_pct,beta,-11.7328200032888,-12.0564283085691,-11.4092116980085,2.9047487985704198e-71,8785,unadjusted,4.996167933541122e-69
sbp,bodyfat_pct,beta,0.932564918835086,0.75259317646457,1.1125366612056,1.5279056966498501e-15,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.527424336875602e-15
dbp,bodyfat_pct,beta,0.954713693957246,0.766084227991393,1.1433431599231,4.139447725836481e-15,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7075761421698766e-14
glucose,bodyfat_pct,beta,1.07216384040673,0.74333911074602,1.40098857006743,1.43774791304974e-08,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.9225729269136354e-08
hba1c,bodyfat_pct,beta,0.939180020734561,0.743792007746212,1.13456803372291,3.44932427026187e-14,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3618290232690578e-13
homa_ir,bodyfat_pct,beta,3.41440729467389,3.18482224266314,3.64399234668463,1.34279677224367e-41,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.656052015497979e-40
tg,bodyfat_pct,beta,1.11143218198153,0.674443116541958,1.5484212474211,4.12863566266129e-06,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.222406934775869e-06
tchol,bodyfat_pct,beta,0.559142479232522,0.364926027547498,0.753358930917546,3.09570825222544e-07,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.611324950779266e-07
hdl,bodyfat_pct,beta,-1.97454084440986,-2.152993033552,-1.79608865526772,2.70611291967607e-33,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.5215074704732016e-32
ldl,bodyfat_pct,beta,0.791228277943909,0.526883486383582,1.05557306950424,1.25000799779527e-07,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.157746896090733e-07
nonhdl,bodyfat_pct,beta,1.2612250708898,1.03951461494159,1.48293552683801,2.42803600312821e-17,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.190249123714399e-16
alt,bodyfat_pct,beta,0.786869623791893,0.471894792734654,1.10184445484913,5.79455545508586e-06,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2806291273921599e-05
ast,bodyfat_pct,beta,-0.0712897671416016,-0.293299926951903,0.150720392668699,0.531094714022037,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.5875531420674915
creatinine,bodyfat_pct,beta,-0.402147509873432,-0.729142110191068,-0.0751529095557951,0.0191805769751401,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.028197087519009373
egfr,bodyfat_pct,beta,0.767630341435033,0.535720901663377,0.999539781206689,2.26010874275483e-08,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.086446689134179e-08
hemoglobin,bodyfat_pct,beta,0.345854700970506,0.11196662996114,0.579742771979872,0.004969082817653,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.008020274021475017
platelet,bodyfat_pct,beta,1.13368542334992,0.944912113776258,1.32245873292358,1.91687444148797e-18,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.95164736289555e-18
wbc,bodyfat_pct,beta,1.35548295928684,1.08945122418453,1.62151469438915,3.12595830018732e-15,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.303086515863123e-14
fib4,bodyfat_pct,beta,-0.754415254955863,-1.18569610035428,-0.323134409557451,0.001007400368552,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0017807309463769938
vitd,bodyfat_pct,beta,-1.24385362202643,-1.40291196823199,-1.08479527582087,2.28354037545972e-24,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6667316836381277e-23
fn_bmd,bodyfat_pct,beta,1.21794692732791,0.897134978676,1.53875887597983,4.5932573590705e-09,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2933043496429107e-08
ls_bmd,bodyfat_pct,beta,0.867476024643655,0.565869669461887,1.16908237982542,1.52800492096471e-06,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.530833801014248e-06
insulin,bodyfat_pct,beta,3.4356355746488,3.1998769167477,3.67139423254989,5.17603751856884e-41,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.891982813264894e-40
ggt,bodyfat_pct,beta,0.466529745427568,0.0634165999558274,0.869642890899309,0.026308293505019,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.037930908899617914
uric,bodyfat_pct,beta,2.17866186358592,2.00321723043678,2.35410649673506,1.7888588191416498e-36,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.68057783656226e-35
cap,bodyfat_pct,beta,3.47125706358861,2.96889169557157,3.97362243160566,9.29325763079935e-08,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3764788097894136e-07
lsm,bodyfat_pct,beta,0.762019114401993,0.149727035398568,1.37431119340542,0.0348913736058428,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.04938471341134673
dm,bodyfat_pct,beta,2.86632345695396,2.34089831309915,3.39174860080877,1.61594139782528e-16,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.390363202077235e-16
prediabetes,bodyfat_pct,beta,1.60901918709827,1.25666559107515,1.96137278312139,2.58432634714743e-13,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.672275335208354e-13
htn,bodyfat_pct,beta,1.92236808290246,1.51507551267014,2.32966065313478,7.13596585504475e-14,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.7541347241519056e-13
mets,bodyfat_pct,beta,5.01382116730894,4.53819978605705,5.48944254856082,5.49642425999851e-32,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.569140293822992e-31
dyslipidemia,bodyfat_pct,beta,2.9935227021598,2.57760499234019,3.40944041197941,2.0585060642065799e-22,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.357241665000205e-21
low_hdl,bodyfat_pct,beta,2.80440309890264,2.42241624043013,3.18638995737514,7.13519955173988e-23,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.841655133221778e-22
high_tg,bodyfat_pct,beta,2.90089765814495,2.36060584988244,3.44118946640746,3.26894324174373e-16,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.471210405499226e-15
high_ldl,bodyfat_pct,beta,1.22828182420775,0.488183078404942,1.96838057001055,0.0017406794660744,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0029861786503860913
high_nonhdl,bodyfat_pct,beta,1.6853983317522,1.22126337974897,2.14953328375543,6.71454136781846e-10,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.015381308883902e-09
atherogenic_dyslipidemia,bodyfat_pct,beta,2.50583101470706,1.7778363523389,3.23382567707521,3.23171362082498e-09,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.224140753234936e-09
insulin_resistance,bodyfat_pct,beta,5.73053424867427,5.21703949677818,6.24402900057036,1.58361178487404e-33,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.0882560736539006e-32
ckd,bodyfat_pct,beta,0.262480242005798,-0.366833198166909,0.891793682178504,0.416342029896853,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.474216563360568
high_alt,bodyfat_pct,beta,2.42118644196633,1.76833962357009,3.07403326036258,3.51794006954235e-10,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0813497214537325e-09
high_ast,bodyfat_pct,beta,0.720043812290071,-0.0987182339141999,1.53880585849434,0.0890569786442168,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.11696859479300188
adv_fibrosis,bodyfat_pct,beta,-2.54141433737236,-4.89698991254127,-0.18583876220344,0.0379240204158076,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.05329571039606922
steatosis,bodyfat_pct,beta,5.99270507428854,4.84582383568281,7.13958631289428,1.27681591027513e-06,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.971225730028479e-06
masld,bodyfat_pct,beta,5.98596320437942,4.97784150767479,6.99408490108404,3.89472181604715e-07,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.504947257422903e-07
anemia,bodyfat_pct,beta,0.199528221779834,-0.548237386502773,0.94729383006244,0.602585721922145,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.6529249838192291
leukocytosis,bodyfat_pct,beta,2.87802380654161,2.21195720552533,3.54409040755788,2.04119500663682e-12,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.070899690241034e-12
vitd_deficiency,bodyfat_pct,beta,2.06365042424886,1.74021717951303,2.38708366898469,1.00642370709909e-19,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.537430021257302e-19
osteoporosis,bodyfat_pct,beta,-2.54462773072144,-4.33962906966772,-0.749626391775164,0.008276400192523,8785,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.01292085207640923
smoking,bodyfat_pct,beta,-0.447189783432951,-0.828992268377132,-0.0653872984887696,0.0245293673965297,8785,"Age, years, Male sex",0.03551909861664403
alcohol,bodyfat_pct,beta,-1.41439158931094,-1.89203687783048,-0.936746300791401,1.50739150856443e-07,8785,"Age, years, Male sex",3.778986570266721e-07
current_smoking,bodyfat_pct,beta,-1.07444850210612,-1.53183950900735,-0.617057495204896,1.71089021062439e-05,8785,"Age, years, Male sex, Ever alcohol (past/current)",3.62910545481506e-05
age,asm_pct,beta,-1.1128601515898,-1.25002630326995,-0.975693999909656,6.909441530224929e-26,8680,unadjusted,5.555640384871915e-25
men,asm_pct,beta,7.15313644997958,6.98749824504857,7.31877465491058,5.7824826009684294e-77,8680,unadjusted,1.3456177158488887e-74
sbp,asm_pct,beta,-0.347628074572935,-0.441078420872104,-0.254177728273766,3.20162226623646e-10,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.879576977559623e-10
dbp,asm_pct,beta,-0.406563050783884,-0.503812029698291,-0.309314071869476,6.6576606016484495e-12,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.235798415969547e-11
glucose,asm_pct,beta,-0.658723505788893,-0.808396195093109,-0.509050816484677,1.03899155054441e-12,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.689632472130777e-12
hba1c,asm_pct,beta,-0.466580031380796,-0.565628422900749,-0.367531639860844,7.71051430294838e-14,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.964314342319125e-13
homa_ir,asm_pct,beta,-1.59009456744788,-1.71987956586356,-1.46030956903219,4.2489696298017594e-36,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.248670578251212e-35
tg,asm_pct,beta,-0.659223661415504,-0.901722668229137,-0.416724654601872,1.08495262944377e-06,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.5487366995721823e-06
tchol,asm_pct,beta,-0.284290128515031,-0.38841114375633,-0.180169113273731,9.89332733436042e-07,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.3338105506696375e-06
hdl,asm_pct,beta,0.993595512728527,0.889378748860122,1.09781227659693,2.47855731773651e-29,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.4636112434587017e-28
ldl,asm_pct,beta,-0.352782548728667,-0.493150592588917,-0.212414504868418,5.17667748064755e-06,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1485662430421598e-05
nonhdl,asm_pct,beta,-0.6363374102676,-0.754863942854427,-0.517810877680774,3.27960965518162e-16,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4743336131702827e-15
alt,asm_pct,beta,-0.429942538622708,-0.594872193914291,-0.265012883331125,2.55440677124794e-06,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.787647873457532e-06
ast,asm_pct,beta,0.0112195315123443,-0.103322499942694,0.125761562967383,0.848294867583977,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.8707458474733297
creatinine,asm_pct,beta,0.43591359717273,0.119861906857419,0.751965287488042,0.0090314450884646,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.014011135988221943
egfr,asm_pct,beta,-0.776922105842436,-0.92030241727841,-0.633541794406462,3.95254914174625e-15,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6321800004956332e-14
hemoglobin,asm_pct,beta,-0.355069067753244,-0.469851084352323,-0.240287051154165,5.58950028631474e-08,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4605061514307207e-07
platelet,asm_pct,beta,-0.57803836750742,-0.683228063874231,-0.472848671140608,1.16643209962299e-16,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.415968763038203e-16
wbc,asm_pct,beta,-0.757149209082574,-0.913999935480727,-0.600298482684421,2.90739473867058e-14,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1490163422758056e-13
fib4,asm_pct,beta,0.464515140934185,0.231371238498495,0.697659043369874,0.0002101965241668,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00040093416085046325
vitd,asm_pct,beta,0.549760569353595,0.46825174166947,0.63126939703772,6.1118090339068604e-21,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.635837073403841e-20
fn_bmd,asm_pct,beta,-0.26407368617624,-0.42019760277355,-0.10794976957893,0.0019538914523206,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0033216994350581406
ls_bmd,asm_pct,beta,-0.284193242867361,-0.422615568375385,-0.145770917359336,0.0002473108470263,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0004685640377567255
insulin,asm_pct,beta,-1.56873181217849,-1.70353301690714,-1.43393060744983,1.1286962540019699e-34,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.5503897155665947e-33
ggt,asm_pct,beta,-0.285112577542791,-0.473271284423156,-0.0969538706624264,0.0040446128219019,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.006606312272272468
uric,asm_pct,beta,-0.910185946476569,-1.01131897159312,-0.80905292136002,7.54784379891182e-28,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.709948329998912e-27
cap,asm_pct,beta,-1.67581220241157,-1.91548960710212,-1.43613479772101,8.30352554277926e-08,8680,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1330355225477113e-07
